api_number,tophole_longitude__deg,tophole_latitude__deg,bottomhole_longitude__deg,bottomhole_latitude__deg,well_number,lease_name,permitted_well_type,permit_type,pad,operator_name,play_name,state_name,county_name,basin_name,reservoir_name,field_name,permit_date,drilling_start_date,drilling_end_date,completion_date,tvd__ft,measured_depth__ft,lateral_length__ft,drilltime__day,fracture_stages,fracture_fluid__ugl,proppant__lbs,gravity__api
35017245110000,-98.199985,35.610001,-98.198385,35.630152,7h,Tom Horn 7-13-9,Gas,Horizontal,Yes,Camino Natural Resources,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,2/14/2013,2/15/2013,3/30/2013,8/8/2013,12383,17515,4875.4,44,,6792013,3277644.008,
35073249000000,-97.733704,35.999743,-97.733346,36.013954,13-3h,Lincoln North Unit,Oil,Horizontal,No,Hinkle Oil & Gas,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Osage,Undetermined,2/11/2014,2/12/2014,3/14/2014,5/6/2014,6983,12432,5176.55,31,,1.28E+07,2968953.745,41.099998
35095206270000,-96.620771,34.057312,-96.60364165,34.05729022,2-6h1,Galileo,Oil,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Marshall,Ardmore Mariettas Basins,Woodford,Cumberland,12/22/2013,12/23/2013,1/20/2014,8/19/2014,6227,11689,5188.9,29,,5803266,4253266.005,38
35047246420000,-97.745891,36.203856,-97.74571516,36.19239699,16-m1h,Edwards,Oil,Horizontal,Yes,Longfellow Energy,SCOOP-STACK-Cana,Oklahoma,Garfield,Salina-Sedgwick Basin-Sedgwick,Mississippian,Undetermined,2/11/2013,2/12/2013,3/13/2013,4/4/2013,6412,10784,4153.4,30,,4354085,1418635.457,40.099998
35073248820000,-98.042394,36.145873,-98.043124,36.159199,1-3h,Coronado,Oil,Horizontal,No,Gastar Exploration,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Hunton,Undetermined,1/3/2014,1/4/2014,1/29/2014,3/14/2014,8191,12849,4425.1,26,,8600214,2686527.316,
35073248910000,-97.91237,36.03054,-97.91231,36.044364,1oh-14,Dover Unit (Trifecta),Oil,Horizontal,Yes,Chaparral Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Oswego,Undetermined,3/9/2014,3/10/2014,3/27/2014,4/17/2014,6493,11310,4576.15,18,,7000000,,42
35095206060000,-96.635013,34.070233,-96.64249763,34.08430898,2-35h,Edward Teach,Oil,Horizontal,Yes,Merit Energy,SCOOP-STACK-Cana,Oklahoma,Marshall,Ardmore Mariettas Basins,Woodford,Aylesworth,2/16/2013,2/17/2013,3/10/2013,4/22/2013,5875,11772,5602.15,22,,7144942,,40
35073247600000,-97.6832911,35.83487196,-97.680232,35.820851,1-36h,Garrett,Oil,Horizontal,Yes,Payne Exploration,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Hunton,Undetermined,12/9/2011,12/10/2011,1/3/2012,1/14/2012,7109,12018,4663.55,25,,,,45
35011233120000,-98.35,35.68227777,-98.35,35.68227777,1-15h,Bonnie,Gas,Horizontal,No,Cimarex Energy,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,7/25/2010,7/26/2010,11/3/2010,1/22/2011,12669,17742,4819.35,101,,,1924731,57.32
35017243280000,-98.250701,35.666662,-98.25068775,35.65428169,4-27h,Jameson,Gas,Horizontal,No,Cimarex Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,1/4/2012,1/5/2012,2/22/2012,9/28/2012,12458,17201,4505.85,49,,,3732842,62
35073248480000,-97.95065,36.05946,-97.9504703,36.04826781,2-4h os,Hennessey Unit,Oil,Horizontal,Yes,Blake Production,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Oswego,Undetermined,8/7/2013,8/8/2013,9/13/2013,9/20/2013,6532,10821,4074.55,37,,9699110,,41
35011234760000,-98.375914,35.653421,-98.37534187,35.64712981,1-28h,Gary,Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Woodford,Geary NW,7/2/2012,7/3/2012,8/14/2012,9/21/2012,13325,18283,4710.1,43,,,,
35137271260000,-97.6902467,34.67802883,-97.689366,34.692413,1-35h,Turner,Oil,Horizontal,No,Gulfport Energy,SCOOP-STACK-Cana,Oklahoma,Stephens,Anadarko Basin-Anadarko,Woodford,Knox,11/12/2013,11/13/2013,2/10/2014,2/22/2014,15783,20164,4161.95,90,,6119802,3046760.102,
35137272150000,-97.60859,34.63841,-97.613531,34.652111,1-15h,Jerry,Oil,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Stephens,Anadarko Basin-Anadarko,Springer,Pearl NE,10/19/2014,10/20/2014,12/18/2014,3/10/2015,13094,18448,5086.3,60,,5963970,4556260.862,46.5
35137271440000,-97.6345526,34.6672137,-97.633842,34.675669,2-5-32xh,Condit,Gas,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Stephens,Anadarko Basin-Anadarko,Woodford,Purdy S,12/29/2013,12/30/2013,3/26/2014,6/8/2014,14883,17626,2605.85,87,,5526936,571394.5813,
35137271590000,-97.5925,34.66537,-97.5925,34.66537,3h-35x,Briar,Dry Hole,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Stephens,Anadarko Basin-Anadarko,Woodford,Undetermined,1/30/2014,1/31/2014,2/3/2014,2/3/2014,,13280,,4,,,,
35085212090000,-97.164156,33.939481,-97.164156,33.939481,1-23h13,Tammy,Dry Hole,Horizontal,No,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Love,Ardmore Mariettas Basins,Sylvan,Undetermined,2/17/2014,2/18/2014,5/28/2014,6/27/2014,15620,17844,2112.8,100,,,,
35011233540000,-98.425,35.69686111,-98.424664,35.70959123,1-12h,Elias,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Woodford,Greenfield W,2/15/2011,2/16/2011,4/17/2011,6/5/2011,13191,18070,4635.05,61,,,,53.889999
35017245980000,-98.200198,35.624311,-98.202461,35.638095,3h,Bessie 6-13N-9W,Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,6/26/2013,6/27/2013,7/24/2013,4/21/2014,12258,17260,4751.9,28,,6183212,5846801.351,
35137271970000,-97.6586305,34.45604571,-97.659823,34.442196,1-19H,HK Doom,Oil,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Stephens,Anadarko Basin-Anadarko,Hunton,Sho-Vel-Tum,4/10/2014,7/19/2014,,11/3/2014,11716,15975,4046.05,,,6682284,1997164.861,
35019256670000,-97.074,34.261222,-97.05562,34.260779,1-27h26,Walls,Oil,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Carter,Ardmore Mariettas Basins,Woodford,Berwyn SW,5/4/2012,5/5/2012,6/30/2012,4/11/2013,13276,19030,5466.3,57,,7856688,4082662.528,53
35013201680000,-96.55478,34.039947,-96.55478,34.039947,1-15h10,Neill,Oil,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Bryan,Ardmore Mariettas Basins,Sycamore,Aylesworth District SE,8/25/2012,8/26/2012,10/7/2012,1/14/2013,5418,12175,6419.15,43,,8180298,,33
35019256770000,-97.074,34.261389,-97.056407,34.266078,4-27h26,Walls,Oil,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Carter,Ardmore Mariettas Basins,Woodford,Berwyn SW,4/25/2012,4/26/2012,1/14/2013,4/15/2013,12985,18628,5360.85,,,8361822,4384157.434,54
35137272090000,-97.73902,34.551183,-97.73902,34.551183,1-17-8xh,Oceana,Gas,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Stephens,Anadarko Basin-Anadarko,Woodford,Sho-Vel-Tum,5/19/2014,5/20/2014,10/24/2014,12/20/2014,17355,25744,,,,1.53E+07,5984125.632,
35017245820000,-98.2234,35.5817,-98.221441,35.594637,3h,Rother 24-13N-10W,Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,7/14/2013,7/15/2013,8/15/2013,10/29/2013,12996,17712,4480.2,32,,5429664,3518805.88,
35019258960000,-96.935049,34.217504,-96.945477,34.236524,4-12h,Wiggins,Oil,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Carter,Ardmore Mariettas Basins,Woodford,Baum N,7/26/2013,7/27/2013,11/16/2013,2/10/2014,10946,17225,5965.05,113,,8604456,4387050.531,50
35019255930000,-97.29146996,34.07838077,-97.29146996,34.07838077,1-34h,Hampton,Oil,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Carter,Ardmore Mariettas Basins,Sycamore,Cheek NW,10/31/2011,11/1/2011,12/2/2012,10/12/2012,7710,11871,3952.95,,,,,35
35017241970000,-98.1013905,35.3306531,-98.1013905,35.3306531,1-33h,Copeland,Gas,Horizontal,Yes,Cimarex Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,7/8/2010,7/9/2010,8/23/2010,10/21/2010,12521,17157,4404.2,46,,,,
35011233850000,-98.489,35.57980555,-98.489824,35.56555,1-28h,McKinley,Gas,Horizontal,No,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian-Woodford,Undetermined,5/22/2011,5/23/2011,8/14/2011,10/5/2011,15057,19568,4285.45,84,,4080997,,
35017243030000,-98.198724,35.508551,-98.198724,35.508551,1-18h,Shanklin,Gas,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,11/7/2011,11/8/2011,12/30/2011,3/6/2012,12926,17573,4414.65,53,,4732056,3552893.363,
35017245370000,-98.205936,35.579772,-98.198263,35.588,2h,Reimers 19-13N-9W,Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,3/5/2013,3/6/2013,4/3/2013,9/24/2013,12823,18050,4965.65,29,,6056601,3067797.17,
35019260500000,-96.934919,34.249682,-96.915062,34.250667,8-36h31x32,Ginger,Oil,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Carter,Ardmore Mariettas Basins,Sycamore,Baum,4/5/2014,4/6/2014,6/3/2014,3/25/2015,8576,17049,8049.35,59,24,8916263,7957183.308,42
35017243330000,-98.247798,35.595457,-98.25078512,35.61500854,5-15h,Brooks,Gas,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,1/7/2012,1/8/2012,2/13/2012,5/28/2012,12972,17938,4717.7,37,,2032464,1781477.772,
35011232910000,-98.34088888,35.56702777,-98.339934,35.551407,1-35h,Bingham,Gas,Horizontal,No,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,2/20/2010,2/21/2010,4/23/2010,7/17/2010,13967,18979,4761.4,62,,,,
35019253920000,-97.27596555,34.21588083,-97.27596555,34.21588083,1-14h,Martin,Oil,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Carter,Ardmore Mariettas Basins,Sylvan,Undetermined,5/9/2010,5/10/2010,9/26/2010,11/8/2010,11579,15826,4034.65,,,,,
35011234470000,-98.392136,35.740334,-98.391966,35.754085,1-29h,Karlyn,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Woodford,Greenfield NW,10/16/2011,10/17/2011,12/7/2011,12/7/2011,12258,17105,4604.65,52,,5671787,2318934.974,50.009998
35011234160000,-98.35063888,35.81294444,-98.350666,35.825542,1-34h,Pierce,Oil,Horizontal,No,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Watonga-Chickasha Trend,10/6/2011,10/7/2011,12/4/2011,2/8/2012,11415,15815,4180,59,,4390218,2540518.633,
35011234040000,-98.621389,35.552111,-98.620661,35.565947,1-31h,Klaassen,Gas,Horizontal,No,Cimarex Energy,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Woodford,Hydro NW,6/23/2011,6/24/2011,11/20/2011,3/15/2012,16023,20933,4664.5,,,,,
35017244260000,-98.160778,35.608639,-98.162472,35.595318,5-16h,Knoepfel,Gas,Horizontal,Yes,Cimarex Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,5/19/2012,5/20/2012,6/26/2012,10/16/2012,12419,17090,4437.45,38,,6288558,3152407.17,58.799999
35095206280000,-96.639868,34.067262,-96.621679,34.064234,4-2h1,Shelby,Oil,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Marshall,Ardmore Mariettas Basins,Woodford,Aylesworth,2/27/2014,2/28/2014,5/14/2014,9/18/2014,6249,12125,5582.2,76,,5904108,4297539.03,36
35017245100000,-98.18054012,35.57303012,-98.18062,35.586438,7-29h,Stroh,Gas,Horizontal,Yes,Cimarex Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,12/8/2012,12/9/2012,2/5/2013,8/30/2013,12527,17147,4389,59,,6373443,3213201.132,63
35019258730000,-96.997839,34.271791,-96.99475,34.284004,7-28h21,Dennis,Oil,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Carter,Ardmore Mariettas Basins,Sycamore,Baum,4/20/2013,4/21/2013,9/30/2013,4/12/2014,11025,16980,5657.25,,,8665104,4111666.024,44
35017244710000,-98.213765,35.694777,-98.216619,35.676164,6-13h,Virgie,Oil,Horizontal,Yes,Cimarex Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,9/6/2012,9/7/2012,10/16/2012,6/9/2013,11880,16740,4617,40,,8147648,4493112.057,54.400002
35011232860000,-98.31458333,35.59427777,-98.314563,35.57982,1-24h,Brown,Gas,Horizontal,No,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Woodford,Geary SW,12/28/2009,12/29/2009,2/13/2010,4/27/2010,13552,18272,4484,47,,,,
35017241940000,-98.190709,35.609912,-98.190413,35.623732,3-7h,Tom Horn,Gas,Horizontal,No,Camino Natural Resources,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,6/28/2010,6/29/2010,8/20/2010,10/11/2010,12292,16884,4362.4,53,,,,63.099998
35017244430000,-98.19769944,35.58083722,-98.19609,35.566405,7-30h,Reimers,Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,6/4/2012,6/5/2012,7/17/2012,10/26/2012,12586,17650,4810.8,43,,7082444,3174669.064,
35017244890000,-98.066246,35.56634,-98.066961,35.57981,29-13-8 1h,Bland,Oil,Horizontal,No,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Calumet E,10/24/2012,10/25/2012,11/26/2012,12/22/2012,11452,16164,4476.4,33,,5906604,,
35011234730000,-98.58368,35.89354,-98.58019,35.870669,1-4/9h,Plummer,Gas,Horizontal,No,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Woodford,Undetermined,2/20/2012,2/21/2012,5/11/2012,8/16/2012,11782,19740,7560.1,81,,9610954,4319312.142,
35019258490000,-97.025254,34.290236,-97.030895,34.308799,3-18h,Ardmore Airport,Oil,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Carter,Ardmore Mariettas Basins,Woodford,Baum,4/9/2013,4/10/2013,6/13/2013,9/25/2013,11522,17369,5554.65,65,,8399748,4024744.374,54
35095205390000,-96.68009777,34.09890027,-96.680022,34.113748,2-21h,Davy Jones XS,Oil,Horizontal,No,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Marshall,Ardmore Mariettas Basins,Woodford,Madill,6/21/2010,6/22/2010,7/22/2010,8/20/2010,7230,12650,5149,31,,,,
35043231540000,-98.73962,35.82692,-98.73962,35.82692,1-25h,Saratoga,Gas,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Dewey,Anadarko Basin-Anadarko,Woodford,Nobscot,1/16/2011,1/17/2011,4/18/2011,8/10/2011,13020,15526,2380.7,92,,,,54.200001
35049249340000,-97.653983,34.710997,-97.653897,34.723478,1-19h,Ball,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Garvin,Anadarko Basin-Anadarko,Springer,Purdy W,1/28/2013,1/29/2013,4/9/2013,4/26/2013,13103,17268,3956.75,71,,5425340,2182095.415,46.650002
35051236440000,-97.848647,35.0599042,-97.849147,35.073765,1-20h,Wilkerson,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,9/27/2012,9/28/2012,12/15/2012,1/8/2013,12584,17425,4598.95,79,,7163122,3407403.327,48.130001
35017243680000,-98.261028,35.666694,-98.26100841,35.6545307,10-28h,Ward,Gas,Horizontal,Yes,Cimarex Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,2/25/2012,2/26/2012,4/7/2012,10/12/2012,12604,17265,4427.95,42,,5960439,3128137.065,61.400002
35083242130000,-97.62284038,35.85722431,-97.627805,35.872904,3-16h,Jane,Oil,Horizontal,No,Stephens Production,SCOOP-STACK-Cana,Oklahoma,Logan,Salina-Sedgwick Basin-Sedgwick,Hunton,Undetermined,12/13/2013,12/14/2013,1/10/2014,3/14/2014,6944,12172,4966.6,28,,1.17E+07,2475672.007,
35011234690000,-98.58111111,35.89805555,-98.581426,35.912903,1-34h,Nettie,Gas,Horizontal,No,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Woodford,Eagle City S,1/8/2012,1/9/2012,3/1/2012,4/27/2012,11367,16603,4974.2,53,,5881031,,
35073248020000,-97.70585,35.91219,-97.705221,35.898521,1-35h,PK,Oil,Horizontal,Yes,Gastar Exploration,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Hunton,Undetermined,11/12/2012,11/13/2012,12/14/2012,1/9/2013,7251,11943,4457.4,32,,7916794,2807190,
35051236710000,-97.688583,34.711303,-97.686885,34.724803,1-23h,Arrington,Gas,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Woodford,Knox,4/19/2013,4/20/2013,7/3/2013,11/22/2013,15057,20185,4871.6,75,,7578578,3637429.563,62.5
35073248220000,-98.067944,35.782639,-98.067985,35.811863,1h-5x,Bredel,Oil,Horizontal,No,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Meramec,Undetermined,4/1/2013,4/2/2013,5/12/2013,6/8/2013,8828,19485,10124.15,41,,1.03E+07,1.49E+07,44.5
35051237100000,-97.682958,34.770119,-97.681895,34.782746,1-36h,Estes,Gas,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Woodford,Golden Trend,8/20/2013,8/21/2013,10/29/2013,12/10/2013,14567,19125,4330.1,70,,7368646,3318415.118,52.139999
35095205880000,-96.620579,34.057292,-96.60286827,34.0572704,1-6h7,Johnson,Oil,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Marshall,Ardmore Mariettas Basins,Sycamore,Cumberland,7/10/2012,7/11/2012,8/18/2012,10/20/2012,7296,12944,5365.6,39,,9408798,,42
35073248060000,-98.19823227,35.77589164,-98.198125,35.789695,1h,Edra 18-15N-9W,Oil,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Manning,Altona,12/2/2012,12/3/2012,1/3/2013,3/7/2013,10677,15539,4618.9,32,,7423179,,
35095206100000,-96.68316,34.142724,-96.683493,34.151373,1-9h4,Luke,Oil,Horizontal,No,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Marshall,Ardmore Mariettas Basins,Sycamore,Cumberland,3/31/2013,4/1/2013,4/29/2013,1/23/2014,6840,13425,6255.75,29,,7815402,4297629.609,40
35073249160000,-97.9163,36.0681,-97.9163,36.0681,1-2h os,Hennessey Unit,Oil,Horizontal,No,Blake Production,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Oswego,Undetermined,5/10/2014,5/11/2014,6/5/2014,6/24/2014,6537,12045,5232.6,26,,2849837,808593.9485,40
35073248610000,-97.83885,36.02954,-97.840246,36.043233,16-1h,Burton,Oil,Horizontal,Yes,Gastar Exploration,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Hunton,Undetermined,9/29/2013,9/30/2013,11/3/2013,11/16/2013,7685,12285,4370,35,,,,
35085212280000,-97.29506,33.996372,-97.29506,33.996372,1-34h27,Brett,Oil,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Love,Ardmore Mariettas Basins,Caney,Oswalt NE,6/16/2014,6/17/2014,8/9/2014,10/15/2014,12774,18008,4972.3,54,,4296012,4648869.122,39
35017204060000,-98.233163,35.547374,-98.23401901,35.55386181,2-Jan,Delana,Gas,Horizontal,No,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Atoka-Morrow,Undetermined,10/11/1974,10/12/1974,12/12/1974,12/19/2013,8850,11350,2375,62,,127066,174202.6963,
35051237680000,-97.79593,35.01586,-97.794878,35.029503,1-2h,Fieck,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Deese,Middleburg SW,2/11/2014,2/12/2014,4/2/2014,5/19/2014,13022,18048,4774.7,50,,8225672,3491116.808,49.610001
35073247560000,-97.716562,35.911882,-97.713636,35.899538,1-34h,Corwin,Gas,Horizontal,No,Superior Pipeline,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Hunton,Undetermined,10/5/2011,10/6/2011,11/6/2011,11/28/2011,7145,11159,3813.3,32,,,,
35051236770000,-97.836422,35.029531,-97.836518,35.043366,1-33h,Lucky Penny,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Caney,Watonga-Chickasha Trend,4/24/2013,4/25/2013,6/10/2013,7/21/2013,13610,18530,4674,47,,8257369,3230225.819,56.099998
35051237150000,-97.834781,35.001072,-97.834621,35.014862,1-9h,Spray,Oil,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Hunton,Watonga-Chickasha Trend,9/27/2013,9/28/2013,11/16/2013,1/22/2014,14109,18915,4565.7,50,,8517902,1.05E+07,52.91
35017242680000,-98.082235,35.579004,-98.074624,35.58889,1-20h,Clark,Gas,Horizontal,Yes,Cimarex Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Calumet E,4/29/2011,4/30/2011,6/2/2011,7/30/2011,11558,16945,5117.65,34,,,,52.51
35017242710000,-98.104028,35.507131,-98.10620761,35.51431727,1-13h,Lingo,Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Union City,5/16/2011,5/17/2011,6/24/2011,10/22/2011,11932,17212,5016,39,,,,
35073248270000,-97.70662611,35.87147111,-97.703894,35.857187,1-14h,Farrar,Oil,Horizontal,Yes,Payne Exploration,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Hunton,Undetermined,4/1/2013,4/2/2013,5/15/2013,8/11/2013,7155,12090,4688.25,44,,1.08E+07,4702615.689,41
35019256220000,-96.999611,34.260611,-97.00168,34.274037,1/28h,Hall,Oil,Horizontal,No,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Carter,Ardmore Mariettas Basins,Sycamore,Berwyn,12/20/2011,12/21/2011,1/31/2012,4/2/2012,11779,17398,5338.05,42,,8159802,4013629.872,52
35017244770000,-98.130732,35.449605,-98.122688,35.428341,1-11h,C&E,Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,8/18/2012,8/19/2012,9/19/2012,9/19/2012,12736,17665,4682.55,32,,7092049,3460803.762,
35095206010000,-96.650282,34.099254,-96.649483,34.11436,4-26h23,Optimo,Oil,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Marshall,Ardmore Mariettas Basins,Caney,Cumberland,12/17/2012,12/18/2012,2/24/2013,6/14/2013,5497,11381,5589.8,69,,8126538,4381484.28,38
35011234770000,-98.3215823,35.6099071,-98.323558,35.630296,12-13-11 1h,Lawson,Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,7/6/2012,7/7/2012,,10/13/2012,13293,18185,4647.4,,,,,
35043231400000,-98.752,35.927,-98.752,35.927,1-25h,Harlan,Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Dewey,Anadarko Basin-Anadarko,Woodford,Undetermined,12/25/2010,12/26/2010,3/17/2011,4/30/2011,12180,16698,4292.1,82,,,,
35017245550000,-98.156428,35.580965,-98.163404,35.600975,8-21h,Wedman,Gas,Horizontal,Yes,Cimarex Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,3/31/2013,4/1/2013,6/1/2013,10/17/2013,12370,16936,4337.7,62,,5915796,3228394.243,64.669998
35019257470000,-96.975556,34.229306,-96.9803,34.23853,4-10h3,D & H Cattle,Oil,Horizontal,Yes,Undetermined,SCOOP-STACK-Cana,Oklahoma,Carter,Ardmore Mariettas Basins,Woodford,Baum N,9/15/2012,9/16/2012,10/29/2012,5/24/2013,11811,17490,5395.05,44,,8870358,4359371.502,52
35017244250000,-98.170811,35.623102,-98.170972,35.609378,1h,Haley 9-13-9,Gas,Horizontal,No,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Watonga-Chickasha Trend,12/8/2013,12/9/2013,1/15/2014,2/10/2015,12195,16830,4403.25,38,,9588704,1.19E+07,
